,cntr_01,dist_x,pang_x,ra_01,dec_01,major_01,designation,ra_x,dec_x,sigra,sigdec,sigradec,glon,glat,elon,elat,wx,wy,cntr,source_id,coadd_id,src,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,satnum,ra_pm,dec_pm,sigra_pm,sigdec_pm,sigradec_pm,pmra,sigpmra,pmdec,sigpmdec,w1rchi2_pm,w2rchi2_pm,w3rchi2_pm,w4rchi2_pm,rchi2_pm,pmcode,cc_flags,rel,ext_flg,var_flg,ph_qual,det_bit,moon_lev,w1nm,w1m,w2nm,w2m,w3nm,w3m,w4nm,w4m,w1cov,w2cov,w3cov,w4cov,w1cc_map,w1cc_map_str,w2cc_map,w2cc_map_str,w3cc_map,w3cc_map_str,w4cc_map,w4cc_map_str,best_use_cntr,ngrp,w1flux,w1sigflux,w1sky,w1sigsk,w1conf,w2flux,w2sigflux,w2sky,w2sigsk,w2conf,w3flux,w3sigflux,w3sky,w3sigsk,w3conf,w4flux,w4sigflux,w4sky,w4sigsk,w4conf,w1mag,w1sigm,w1flg,w1mcor,w2mag,w2sigm,w2flg,w2mcor,w3mag,w3sigm,w3flg,w3mcor,w4mag,w4sigm,w4flg,w4mcor,w1mag_1,w1sigm_1,w1flg_1,w2mag_1,w2sigm_1,w2flg_1,w3mag_1,w3sigm_1,w3flg_1,w4mag_1,w4sigm_1,w4flg_1,w1mag_2,w1sigm_2,w1flg_2,w2mag_2,w2sigm_2,w2flg_2,w3mag_2,w3sigm_2,w3flg_2,w4mag_2,w4sigm_2,w4flg_2,w1mag_3,w1sigm_3,w1flg_3,w2mag_3,w2sigm_3,w2flg_3,w3mag_3,w3sigm_3,w3flg_3,w4mag_3,w4sigm_3,w4flg_3,w1mag_4,w1sigm_4,w1flg_4,w2mag_4,w2sigm_4,w2flg_4,w3mag_4,w3sigm_4,w3flg_4,w4mag_4,w4sigm_4,w4flg_4,w1mag_5,w1sigm_5,w1flg_5,w2mag_5,w2sigm_5,w2flg_5,w3mag_5,w3sigm_5,w3flg_5,w4mag_5,w4sigm_5,w4flg_5,w1mag_6,w1sigm_6,w1flg_6,w2mag_6,w2sigm_6,w2flg_6,w3mag_6,w3sigm_6,w3flg_6,w4mag_6,w4sigm_6,w4flg_6,w1mag_7,w1sigm_7,w1flg_7,w2mag_7,w2sigm_7,w2flg_7,w3mag_7,w3sigm_7,w3flg_7,w4mag_7,w4sigm_7,w4flg_7,w1mag_8,w1sigm_8,w1flg_8,w2mag_8,w2sigm_8,w2flg_8,w3mag_8,w3sigm_8,w3flg_8,w4mag_8,w4sigm_8,w4flg_8,w1magp,w1sigp1,w1sigp2,w1k,w1ndf,w1mlq,w1mjdmin,w1mjdmax,w1mjdmean,w2magp,w2sigp1,w2sigp2,w2k,w2ndf,w2mlq,w2mjdmin,w2mjdmax,w2mjdmean,w3magp,w3sigp1,w3sigp2,w3k,w3ndf,w3mlq,w3mjdmin,w3mjdmax,w3mjdmean,w4magp,w4sigp1,w4sigp2,w4k,w4ndf,w4mlq,w4mjdmin,w4mjdmax,w4mjdmean,rho12,rho23,rho34,q12,q23,q34,xscprox,w1rsemi,w1ba,w1pa,w1gmag,w1gerr,w1gflg,w2rsemi,w2ba,w2pa,w2gmag,w2gerr,w2gflg,w3rsemi,w3ba,w3pa,w3gmag,w3gerr,w3gflg,w4rsemi,w4ba,w4pa,w4gmag,w4gerr,w4gflg,tmass_key,r_2mass,pa_2mass,n_2mass,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,htm20,ra_y,dec_y,z1,z2,spec_type
20,21.0,0.270723,97.257482,180.747,-0.38792,5.0,J120259.18-002316.5,180.7466146,-0.3879295,0.1265,0.1358,0.0257,278.0222818,60.1194912,180.8393092,-0.0589446,95.107,1032.338,1.8001000013510239e+18,1800p000_ac51-023946,1800p000_ac51,23946.0,15.632,0.049,22.1,0.9912,15.224,0.097,11.2,0.9418,11.783,0.278,3.9,0.93,8.511,,1.0,0.9607,0.956,1.0,0.0,0.0,0.0,0.0,0.0,0000,180.7466148,-0.3879289,0.1531,0.1647,0.0324,-3.0,441.0,-303.0,474.0,0.9897,0.9422,0.9303,0.9607,0.9557,1N000,0000,,0.0,0nnn,AABU,7.0,1111,23.0,23.0,6.0,23.0,1.0,12.0,0.0,12.0,22.494,22.353,12.796,12.594,0.0,,0.0,,0.0,,0.0,,1.8001000013510239e+18,0.0,88.585,4.0083,17.354,3.11,0.169,51.321,4.601,43.936,4.049,0.188,306.65,78.445,3031.645,32.346,6.09,20.418,21.033,1043.92,11.312,2.829,15.551,0.069,1.0,0.261,15.13,0.16,1.0,0.319,11.492,0.268,0.0,0.825,7.865,,32.0,0.576,16.211,0.072,0.0,15.934,0.18,0.0,12.925,0.337,0.0,9.009,,32.0,15.812,0.069,1.0,15.449,0.16,1.0,12.317,0.268,0.0,8.441,,32.0,15.677,0.078,1.0,15.26,0.174,1.0,12.052,0.272,1.0,8.151,,32.0,15.647,0.094,1.0,15.19,0.202,1.0,11.985,0.318,1.0,8.006,,32.0,15.632,0.112,1.0,15.191,0.243,1.0,12.001,0.388,1.0,7.946,,32.0,15.614,0.131,1.0,15.235,0.3,1.0,12.043,0.475,1.0,9.269,,32.0,15.61,0.153,1.0,15.297,0.369,1.0,11.305,,32.0,7.75,,32.0,15.647,0.181,1.0,15.397,0.466,1.0,11.242,,32.0,7.554,,32.0,15.636,0.25,0.052,0.89,22.0,5.65,55362.7639828,55552.61761472,55453.63838068,15.303,0.4,0.083,0.705,22.0,1.33,55362.7639828,55552.61761472,55453.63838068,11.772,0.9,0.26,0.675,10.0,0.69,55362.7639828,55363.75632495,55363.31526987,9.782,4.452,1.285,0.766,7.0,0.03,55362.7639828,55363.75632495,55363.31526987,4.0,33.0,-52.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10995293231377.0,180.747,-0.38792,0.35700000000000004,0.409,ELG+ELG
21,22.0,1.511756,147.104158,178.908,-2.56675,5.0,J115538.05-023401.5,178.9085583,-2.5671026,0.1731,0.1893,0.0251,276.378981,57.3992915,180.0205047,-2.7892729,948.488,3256.815,1.784003101351045e+18,1784m031_ac51-044994,1784m031_ac51,44994.0,16.028,0.063,17.3,0.9979,15.803,0.167,6.5,0.7704,12.42,0.522,2.1,0.8172,8.838,,-1.4,0.9739,0.8842,1.0,0.0,0.0,0.0,0.0,0.0,0000,178.9085579,-2.5671039,0.1986,0.2234,0.0266,66.0,636.0,937.0,702.0,0.9951,0.7696,0.8169,0.9738,0.883,1N001,0000,,0.0,0nnn,ABCU,7.0,1100,19.0,20.0,1.0,20.0,0.0,10.0,0.0,10.0,19.324,19.443,9.838,9.867,0.0,,0.0,,0.0,,0.0,,1.784003101351045e+18,0.0,61.468,3.5585,16.369,2.962,0.072,30.12,4.6235,43.157,4.03,0.089,170.64,82.042,2945.774,30.386,2.128,-31.53,23.099,997.442,11.583,2.071,15.638,0.077,1.0,0.261,15.737,0.249,1.0,0.319,11.652,,32.0,0.825,8.081,,32.0,0.576,16.441,0.094,0.0,16.543,0.281,0.0,12.802,,32.0,9.089,,32.0,15.899,0.077,1.0,16.056,0.249,1.0,12.477,,32.0,8.657,,32.0,15.597,0.075,1.0,15.815,0.262,1.0,12.348,,32.0,8.313,,32.0,15.354,0.073,1.0,15.689,0.291,1.0,12.282,,32.0,8.018,,32.0,15.121,0.07,1.0,15.65,0.342,1.0,12.082,,32.0,7.758,,32.0,14.927,0.069,1.0,15.729,0.436,1.0,11.904,,32.0,7.522,,32.0,14.797,0.071,1.0,15.169,,32.0,11.739,,32.0,7.307,,32.0,14.738,0.077,1.0,15.396,,32.0,11.588,,32.0,7.108,,32.0,16.059,0.231,0.052,0.769,19.0,1.26,55361.96977738,55551.95672933,55456.95339636,15.793,0.488,0.109,0.686,19.0,0.04,55361.96977738,55551.95672933,55456.95339636,12.164,0.891,0.282,0.797,6.0,0.03,55361.96977738,55362.96199285,55362.4460458,,,,0.946,3.0,0.0,55361.96977738,55362.96199285,55362.4460458,-49.0,52.0,-70.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10449037608326.0,178.908,-2.56675,0.28,0.179,ELG+ELG
22,23.0,0.546994,-153.517865,177.732,-2.10683,5.0,J115055.64-020625.0,177.7318522,-2.106966,0.1173,0.1264,0.0254,274.0411295,57.3309092,178.7572606,-2.8351967,69.011,496.352,1.769001601351e+18,1769m016_ac51-000145,1769m016_ac51,145.0,15.428,0.047,23.2,0.9326,15.088,0.092,11.7,0.8334,11.748,,1.8,0.7947,8.676,,0.7,0.8788,0.8642,1.0,0.0,0.0,0.0,0.0,0.0,0000,177.731851,-2.106966,0.133,0.1433,0.0326,218.0,370.0,-31.0,409.0,0.9323,0.8329,0.7946,0.8789,0.8639,1N000,0000,,0.0,0nnn,AAUU,3.0,1100,22.0,22.0,8.0,22.0,0.0,12.0,0.0,12.0,22.64,22.585,12.769,12.964,0.0,,0.0,,0.0,,0.0,,1.769001601351e+18,0.0,106.81,4.5968,16.483,3.087,0.0,58.195,4.957,42.758,4.137,0.197,152.03,82.444,2948.848,32.881,4.832,14.398,19.623,997.587,11.362,3.231,15.401,0.087,0.0,0.261,15.101,0.147,0.0,0.319,11.218,,32.0,0.825,8.071,,32.0,0.576,16.022,0.087,0.0,15.834,0.154,0.0,12.554,,32.0,9.079,,32.0,15.662,0.087,0.0,15.42,0.147,0.0,12.043,,32.0,8.647,,32.0,15.562,0.103,1.0,15.305,0.171,1.0,11.689,,32.0,8.335,,32.0,15.519,0.122,1.0,15.255,0.204,1.0,12.138,0.514,1.0,8.09,,32.0,15.399,0.131,1.0,15.115,0.215,1.0,11.876,0.483,1.0,7.856,,32.0,15.183,0.127,1.0,14.907,0.21,1.0,11.655,0.466,1.0,7.648,,32.0,14.987,0.123,1.0,14.719,0.205,1.0,11.503,0.471,1.0,7.486,,32.0,14.874,0.128,1.0,14.59,0.209,1.0,11.4,0.493,1.0,9.651,,32.0,15.423,0.221,0.047,0.795,21.0,6.45,55360.77904316,55550.7663716,55447.22417404,15.095,0.348,0.074,0.768,21.0,0.51,55360.77904316,55550.7663716,55447.22417404,12.542,1.187,0.343,0.709,9.0,0.05,55360.77904316,55361.771258,55361.29722245,10.047,3.29,0.95,0.776,6.0,0.03,55360.77904316,55361.771258,55361.29722245,14.0,-10.0,-5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10448751790020.0,177.732,-2.10683,0.163,0.249,ELG+ELG
23,24.0,2.503884,93.6931,176.303,-1.74244,5.0,J114512.83-014432.9,176.3034844,-1.7424848,0.2419,0.2646,0.0426,271.3854827,57.0168797,177.3005788,-3.0686091,3806.487,1450.677,1.769001601351012e+18,1769m016_ac51-012024,1769m016_ac51,12024.0,16.602,0.09,12.1,0.9635,16.559,0.292,3.7,0.9118,11.326,0.175,6.2,1.035,8.644,,0.8,1.055,0.97,1.0,0.0,0.0,0.0,0.0,0.0,0000,176.3034686,-1.7424798,0.3222,0.3484,0.049,-886.0,958.0,216.0,1052.0,0.9616,0.9122,1.034,1.055,0.9695,1N001,0000,,0.0,0nnn,ABBU,7.0,1100,10.0,25.0,1.0,25.0,3.0,12.0,0.0,13.0,25.222,25.453,13.863,13.778,0.0,,0.0,,0.0,,0.0,,1.769001601351012e+18,0.0,36.254,3.0046,17.087,3.192,0.0,15.007,4.0384,43.524,3.954,0.0,467.26,75.211,2943.772,31.044,0.0,15.721,19.78,992.419,11.457,0.0,15.915,0.159,1.0,0.261,15.932,0.252,1.0,0.319,11.305,0.289,1.0,0.825,8.01,,32.0,0.576,16.807,0.208,0.0,16.879,0.318,0.0,12.846,0.401,0.0,9.128,,32.0,16.176,0.159,1.0,16.251,0.252,1.0,12.13,0.289,1.0,8.586,,32.0,15.807,0.146,1.0,15.89,0.237,1.0,11.704,0.254,1.0,8.218,,32.0,15.559,0.143,1.0,15.662,0.239,1.0,11.449,0.249,1.0,7.97,,32.0,15.356,0.143,1.0,15.473,0.245,17.0,11.287,0.259,1.0,7.767,,32.0,15.18,0.144,1.0,15.312,0.251,17.0,11.177,0.277,1.0,7.603,,32.0,15.009,0.143,1.0,15.179,0.262,17.0,11.07,0.292,1.0,7.488,,32.0,14.809,0.137,1.0,15.023,0.264,17.0,10.956,0.303,1.0,7.368,,32.0,16.613,0.444,0.089,0.745,24.0,1.6,55359.3238286,55549.44383674,55450.70842295,16.504,1.54,0.308,0.652,17.0,0.67,55359.3238286,55549.44383674,55450.70842295,11.33,0.604,0.174,0.749,11.0,1.24,55359.4560051,55360.4483474,55359.97973421,10.023,4.069,1.128,0.635,7.0,0.14,55359.3238286,55360.4483474,55359.92927993,-7.0,16.0,-13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10446900840518.0,176.303,-1.7424400000000002,0.027999999999999997,0.256,ELG+ELG
24,26.0,0.26445,-69.187923,181.946,-1.82568,5.0,J120746.99-014932.3,181.9458113,-1.8256539,0.0836,0.0895,0.015,281.2460095,59.1956392,182.5111928,-0.9013007,916.161,1233.087,1.81500160135102e+18,1815m016_ac51-019916,1815m016_ac51,19916.0,14.985,0.035,31.0,0.9662,14.621,0.069,15.7,0.8075,11.219,0.152,7.2,0.9537,8.858,,0.0,0.9596,0.9141,1.0,0.0,0.0,0.0,0.0,0.0,0000,181.9458114,-1.8256535,0.1034,0.1102,0.0244,219.0,265.0,-165.0,289.0,0.965,0.8059,0.9532,0.9596,0.9132,1N000,0000,,0.0,00nn,AABU,7.0,2333,23.0,23.0,18.0,19.0,4.0,13.0,0.0,12.0,23.129,19.382,13.879,12.72,0.0,,0.0,,0.0,,0.0,,1.81500160135102e+18,0.0,160.63,5.179,17.378,2.862,0.064,89.484,5.7155,50.181,4.233,0.302,515.82,72.029,3112.641,30.799,2.629,1.064,22.153,1062.315,12.186,2.328,14.959,0.059,1.0,0.261,14.582,0.106,1.0,0.319,11.136,0.19,1.0,0.825,8.167,,32.0,0.576,15.605,0.06,0.0,15.341,0.114,0.0,12.557,0.236,0.0,9.271,,32.0,15.22,0.059,1.0,14.901,0.106,1.0,11.961,0.19,1.0,8.743,,32.0,15.076,0.066,1.0,14.718,0.115,1.0,11.651,0.184,1.0,8.48,,32.0,14.991,0.075,1.0,14.618,0.13,1.0,11.506,0.198,1.0,8.35,,32.0,14.902,0.084,1.0,14.565,0.149,1.0,11.447,0.225,1.0,8.237,,32.0,14.82,0.092,1.0,14.55,0.174,1.0,11.417,0.258,1.0,8.015,,32.0,14.768,0.102,1.0,14.545,0.202,1.0,11.38,0.289,1.0,7.812,,32.0,14.731,0.113,1.0,14.519,0.227,1.0,11.323,0.313,1.0,7.623,,32.0,14.985,0.13,0.027,0.807,22.0,2.92,55364.35137377,55554.20488249,55446.89934947,14.585,0.198,0.045,0.798,18.0,0.83,55364.35137377,55554.20488249,55464.12814874,11.215,0.538,0.149,0.749,12.0,1.09,55364.35137377,55365.2114106,55364.73815587,13.471,,,0.609,7.0,0.91,55364.35137377,55365.2114106,55364.71526126,-27.0,22.0,13.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,234652521.0,0.668,105.7,1.0,17.03,0.18,16.391,0.237,15.12,0.159,10999404209036.0,181.946,-1.82568,0.304,0.27399999999999997,ELG+ELG
25,27.0,0.189941,-10.367735,184.175,-1.81681,5.0,J121641.88-014900.3,184.1745305,-1.8167581,0.1361,0.1483,0.0144,285.4343577,59.8695476,184.5520767,-0.0083335,3000.476,1256.41,1.845001601351014e+18,1845m016_ac51-013762,1845m016_ac51,13762.0,15.722,0.053,20.4,0.84,15.106,0.102,10.7,1.033,11.744,0.445,2.4,0.8949,8.011,,1.4,1.1,0.9466,1.0,0.0,0.0,0.0,0.0,0.0,0000,184.1745254,-1.8167196,0.1487,0.1639,0.0155,231.0,479.0,-1578.0,530.0,0.8242,1.034,0.8875,1.098,0.9397,1N002,0000,,0.0,0nnn,AACU,7.0,2322,21.0,21.0,7.0,22.0,0.0,4.0,0.0,6.0,21.531,21.442,3.997,5.907,0.0,,0.0,,0.0,,0.0,,1.845001601351014e+18,0.0,81.544,3.9939,21.162,3.103,0.397,57.226,5.3687,85.999,4.987,0.455,317.85,130.24,3251.63,32.158,4.685,40.405,29.294,1105.331,12.218,2.77,15.623,0.071,0.0,0.261,15.294,0.183,0.0,0.319,10.802,,32.0,0.825,7.475,,32.0,0.576,16.3,0.076,0.0,15.97,0.182,0.0,12.137,,32.0,8.585,,32.0,15.884,0.071,0.0,15.613,0.183,0.0,11.627,,32.0,8.051,,32.0,15.708,0.076,0.0,15.541,0.22,0.0,11.961,0.481,0.0,7.752,,32.0,15.572,0.082,1.0,15.502,0.267,1.0,11.629,0.441,1.0,7.58,,32.0,15.349,0.08,1.0,15.288,0.311,1.0,11.341,0.407,1.0,7.507,,32.0,15.029,0.071,1.0,14.879,0.321,1.0,11.097,0.385,1.0,7.437,,32.0,14.706,0.061,1.0,14.468,0.261,1.0,10.88,0.366,1.0,7.894,,32.0,14.452,0.056,1.0,14.151,0.211,1.0,10.663,0.345,1.0,7.132,,32.0,15.72,0.252,0.055,0.764,20.0,3.24,55368.71739757,55555.92420275,55457.910773,15.155,0.627,0.134,0.743,21.0,4.36,55368.71739757,55555.92420275,55453.88057811,11.742,0.161,0.081,0.929,3.0,0.01,55368.71739757,55369.70961215,55369.21350489,8.945,2.37,0.968,0.812,3.0,0.22,55368.71739757,55369.70961215,55369.2135049,-25.0,1.0,70.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,11009515776292.0,184.175,-1.8168099999999998,0.45,0.07400000000000001,ELG+ELG
26,28.0,0.468806,75.093111,179.4,-2.87571,5.0,J115736.07-025232.4,179.400296,-2.8756765,0.0672,0.0705,-0.0065,277.440652,57.3072661,180.5946435,-2.8767263,3618.199,2448.703,1.8000031013510344e+18,1800m031_ac51-034476,1800m031_ac51,34476.0,14.538,0.03,35.9,1.071,14.095,0.046,23.4,0.8765,11.267,0.182,6.0,0.9064,8.311,0.346,3.1,0.7273,0.9147,1.0,0.0,0.0,0.0,0.0,0.0,0000,179.4002975,-2.8756738,0.0835,0.0849,-0.0069,-122.0,191.0,-247.0,201.0,1.064,0.8768,0.9063,0.7273,0.9125,2N000,0000,,0.0,11nn,AABB,15.0,1111,22.0,22.0,22.0,22.0,2.0,12.0,1.0,12.0,23.673,25.466,12.659,12.506,0.0,,0.0,,0.0,,0.0,,1.8000031013510344e+18,0.0,242.55,6.7562,16.244,2.901,0.231,145.2,6.2022,42.697,4.047,0.065,493.3,82.551,2934.688,32.559,4.293,75.077,23.912,994.447,13.079,2.46,14.446,0.021,1.0,0.261,14.1,0.049,1.0,0.319,11.485,0.297,1.0,0.825,7.727,,32.0,0.576,15.112,0.023,1.0,14.845,0.051,1.0,12.812,0.338,0.0,8.697,,32.0,14.707,0.021,1.0,14.419,0.049,1.0,12.31,0.297,1.0,8.303,,32.0,14.556,0.024,1.0,14.298,0.055,1.0,12.107,0.32,1.0,7.985,,32.0,14.489,0.028,1.0,14.297,0.068,1.0,12.006,0.362,1.0,7.733,,32.0,14.438,0.032,1.0,14.326,0.083,1.0,11.938,0.409,1.0,7.547,,32.0,14.38,0.035,1.0,14.346,0.099,1.0,11.895,0.464,1.0,7.386,,32.0,14.32,0.038,1.0,14.371,0.119,1.0,11.153,,32.0,7.265,,32.0,14.268,0.041,1.0,14.439,0.146,1.0,11.1,,32.0,7.173,,32.0,14.536,0.109,0.023,0.832,21.0,5.71,55362.49886528,55552.48581966,55448.85365963,14.094,0.186,0.04,0.781,21.0,2.51,55362.49886528,55552.48581966,55448.85365963,11.264,0.491,0.142,0.803,11.0,0.51,55362.49886528,55363.491208,55362.90684493,8.319,0.924,0.267,0.641,10.0,0.46,55362.49886528,55363.491208,55362.90684493,29.0,19.0,10.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,222823450.0,0.358,131.2,1.0,16.692,0.133,15.949,0.144,14.945,0.13,10447796996015.0,179.4,-2.8757099999999998,0.267,0.27,ELG+ELG
27,29.0,0.397687,40.580607,176.087,-1.86907,5.0,J114420.88-015208.3,176.0870319,-1.8689861,0.1031,0.1128,0.023,271.1434891,56.8039174,177.1521192,-3.2706854,414.667,1119.515,1.7540016013510228e+18,1754m016_ac51-022956,1754m016_ac51,22956.0,15.332,0.042,26.0,1.119,15.033,0.077,14.0,0.8642,11.882,0.282,3.9,0.8842,9.023,0.512,2.1,0.9095,0.9539,1.0,0.0,0.0,0.0,0.0,0.0,0000,176.0870333,-1.8689859,0.1209,0.1279,0.0089,377.0,344.0,82.0,378.0,1.116,0.8648,0.8842,0.9095,0.9531,3N000,0000,,0.0,00nn,AABC,15.0,0000,23.0,23.0,15.0,23.0,0.0,13.0,0.0,13.0,23.546,23.797,14.013,13.864,0.0,,0.0,,0.0,,0.0,,1.7540016013510228e+18,0.0,116.74,4.485,16.286,3.047,0.158,61.191,4.3563,42.657,3.919,0.193,279.99,72.719,2931.292,31.73,7.426,38.964,18.382,989.431,10.927,4.432,15.03,0.058,1.0,0.261,14.795,0.134,1.0,0.319,11.812,0.34,1.0,0.825,7.969,,32.0,0.576,15.798,0.067,1.0,15.656,0.158,1.0,13.273,0.439,1.0,9.093,,32.0,15.291,0.058,1.0,15.114,0.134,1.0,12.637,0.34,1.0,8.545,,32.0,15.018,0.059,1.0,14.8,0.13,1.0,12.268,0.316,1.0,8.178,,32.0,14.803,0.059,1.0,14.55,0.133,1.0,12.073,0.326,1.0,7.907,,32.0,14.594,0.059,1.0,14.338,0.144,1.0,11.924,0.344,1.0,7.73,,32.0,14.394,0.058,1.0,14.176,0.147,1.0,11.731,0.34,1.0,7.632,,32.0,14.212,0.057,1.0,14.058,0.15,1.0,11.575,0.343,1.0,7.547,,32.0,14.059,0.057,1.0,13.966,0.154,1.0,11.51,0.372,1.0,7.46,,32.0,15.329,0.18,0.038,0.774,22.0,3.74,55359.19139755,55549.31153233,55441.98467845,15.003,0.223,0.046,0.809,22.0,0.09,55359.19139755,55549.31153233,55441.98467845,12.02,0.457,0.127,0.59,12.0,0.04,55359.19139755,55360.3159162,55359.75621828,9.058,2.288,0.635,0.729,7.0,0.59,55359.19139755,55360.3159162,55359.75621828,0.0,22.0,-24.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10461054270451.0,176.087,-1.86907,0.316,0.385,ELG+ELG
28,30.0,0.168203,-55.892184,181.781,-1.5484,5.0,J120707.32-013254.1,181.7805413,-1.5483738,0.1422,0.1521,0.0158,280.7602718,59.402212,182.2493398,-0.7125646,1348.54,1959.123,1.815001601351028e+18,1815m016_ac51-027905,1815m016_ac51,27905.0,15.754,0.051,21.1,0.9879,15.633,0.158,6.9,0.8461,12.205,0.406,2.7,1.069,9.029,,-0.6,0.9979,0.9585,1.0,0.0,0.0,0.0,0.0,0.0,0000,181.7805435,-1.5483744,0.1678,0.1805,-0.021,-304.0,514.0,15.0,559.0,0.9878,0.8449,1.069,0.9979,0.9581,1N000,0000,,0.0,0nnn,ABCU,7.0,2333,20.0,21.0,2.0,19.0,0.0,11.0,0.0,11.0,22.285,20.091,10.984,10.673,0.0,,0.0,,0.0,,0.0,,1.815001601351028e+18,0.0,79.124,3.7423,17.692,2.911,0.312,35.208,5.1289,49.021,4.18,0.459,207.97,77.757,3094.003,30.847,11.611,-10.732,19.376,1060.272,10.375,2.2,15.717,0.077,1.0,0.261,15.807,0.256,1.0,0.319,11.861,0.41,1.0,0.825,8.223,,32.0,0.576,16.385,0.081,1.0,16.486,0.256,1.0,12.626,,32.0,9.385,,32.0,15.978,0.077,1.0,16.126,0.256,1.0,12.686,0.41,1.0,8.799,,32.0,15.779,0.083,1.0,16.011,0.301,1.0,12.227,0.346,1.0,8.471,,32.0,15.586,0.086,1.0,15.932,0.346,1.0,11.974,0.338,1.0,10.109,,32.0,15.374,0.086,1.0,15.89,0.397,1.0,11.812,0.348,1.0,8.103,,32.0,15.215,0.088,1.0,15.928,0.481,1.0,11.755,0.386,1.0,7.872,,32.0,15.137,0.095,1.0,15.266,,32.0,11.817,0.47,1.0,7.661,,32.0,15.106,0.107,1.0,15.314,,32.0,11.114,,32.0,7.466,,32.0,15.767,0.265,0.058,0.838,20.0,4.51,55364.08689359,55553.94027375,55454.52484408,15.635,0.665,0.153,0.632,18.0,0.98,55364.08689359,55553.94027375,55463.9471482,11.908,0.467,0.141,0.795,9.0,0.01,55364.08689359,55365.07910679,55364.59803736,,,,0.706,3.0,0.1,55364.08689359,55365.07910679,55364.59803736,4.0,-39.0,43.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10999181815480.0,181.781,-1.5484,0.313,0.18100000000000002,ELG+ELG
29,31.0,0.457845,-26.718384,185.594,-1.49532,5.0,J122222.42-012942.7,185.5934428,-1.4952064,0.1509,0.1626,0.0392,288.0384836,60.5333707,185.7268412,0.8490167,3245.861,2098.241,1.860001601351034e+18,1860m016_ac51-034122,1860m016_ac51,34122.0,15.844,0.055,19.6,0.9531,15.447,0.148,7.3,0.9001,11.959,,1.5,1.049,8.593,,1.1,0.9229,0.9479,1.0,0.0,0.0,0.0,0.0,0.0,0000,185.593445,-1.4952088,0.1816,0.1914,0.0437,-565.0,551.0,287.0,596.0,0.949,0.9023,1.049,0.9229,0.9471,2N000,0000,,0.0,0nnn,ABUU,3.0,3511,21.0,24.0,2.0,19.0,0.0,13.0,0.0,13.0,23.457,18.811,12.98,13.327,0.0,,0.0,,0.0,,0.0,,1.860001601351034e+18,0.0,72.848,3.7188,21.285,3.216,0.019,41.789,5.6928,68.32,4.672,0.482,112.68,74.047,3218.147,31.494,4.373,20.416,18.759,1086.398,11.405,0.982,15.333,0.048,1.0,0.261,15.175,0.237,1.0,0.319,11.636,,32.0,0.825,8.286,,32.0,0.576,16.173,0.059,1.0,16.095,0.313,1.0,12.986,,32.0,9.317,,32.0,15.594,0.048,1.0,15.494,0.237,1.0,12.461,,32.0,8.862,,32.0,15.206,0.043,1.0,15.106,0.208,1.0,12.042,,32.0,8.477,,32.0,14.896,0.04,1.0,14.849,0.2,1.0,12.423,0.492,1.0,8.195,,32.0,14.645,0.038,1.0,14.708,0.21,1.0,12.119,0.447,1.0,8.003,,32.0,14.453,0.038,1.0,14.683,0.24,1.0,11.868,0.417,1.0,7.82,,32.0,14.316,0.039,1.0,14.773,0.302,1.0,11.701,0.414,1.0,7.682,,32.0,14.211,0.041,1.0,14.992,0.424,1.0,11.61,0.437,1.0,7.516,,32.0,15.821,0.246,0.05,0.793,23.0,5.16,55369.77582777,55559.49514819,55455.70831825,15.469,0.367,0.084,0.858,17.0,0.08,55369.77582777,55556.51925407,55428.98422343,12.881,2.766,0.767,0.689,8.0,0.02,55369.77582777,55370.76816978,55370.21858066,9.755,3.904,1.083,0.739,8.0,0.05,55369.77582777,55370.76816978,55370.21858066,-16.0,11.0,-37.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,11009679235829.0,185.594,-1.49532,0.301,0.297,ELG+ELG
