,cntr_01,dist_x,pang_x,ra_01,dec_01,major_01,designation,ra_x,dec_x,sigra,sigdec,sigradec,glon,glat,elon,elat,wx,wy,cntr,source_id,coadd_id,src,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,satnum,ra_pm,dec_pm,sigra_pm,sigdec_pm,sigradec_pm,pmra,sigpmra,pmdec,sigpmdec,w1rchi2_pm,w2rchi2_pm,w3rchi2_pm,w4rchi2_pm,rchi2_pm,pmcode,cc_flags,rel,ext_flg,var_flg,ph_qual,det_bit,moon_lev,w1nm,w1m,w2nm,w2m,w3nm,w3m,w4nm,w4m,w1cov,w2cov,w3cov,w4cov,w1cc_map,w1cc_map_str,w2cc_map,w2cc_map_str,w3cc_map,w3cc_map_str,w4cc_map,w4cc_map_str,best_use_cntr,ngrp,w1flux,w1sigflux,w1sky,w1sigsk,w1conf,w2flux,w2sigflux,w2sky,w2sigsk,w2conf,w3flux,w3sigflux,w3sky,w3sigsk,w3conf,w4flux,w4sigflux,w4sky,w4sigsk,w4conf,w1mag,w1sigm,w1flg,w1mcor,w2mag,w2sigm,w2flg,w2mcor,w3mag,w3sigm,w3flg,w3mcor,w4mag,w4sigm,w4flg,w4mcor,w1mag_1,w1sigm_1,w1flg_1,w2mag_1,w2sigm_1,w2flg_1,w3mag_1,w3sigm_1,w3flg_1,w4mag_1,w4sigm_1,w4flg_1,w1mag_2,w1sigm_2,w1flg_2,w2mag_2,w2sigm_2,w2flg_2,w3mag_2,w3sigm_2,w3flg_2,w4mag_2,w4sigm_2,w4flg_2,w1mag_3,w1sigm_3,w1flg_3,w2mag_3,w2sigm_3,w2flg_3,w3mag_3,w3sigm_3,w3flg_3,w4mag_3,w4sigm_3,w4flg_3,w1mag_4,w1sigm_4,w1flg_4,w2mag_4,w2sigm_4,w2flg_4,w3mag_4,w3sigm_4,w3flg_4,w4mag_4,w4sigm_4,w4flg_4,w1mag_5,w1sigm_5,w1flg_5,w2mag_5,w2sigm_5,w2flg_5,w3mag_5,w3sigm_5,w3flg_5,w4mag_5,w4sigm_5,w4flg_5,w1mag_6,w1sigm_6,w1flg_6,w2mag_6,w2sigm_6,w2flg_6,w3mag_6,w3sigm_6,w3flg_6,w4mag_6,w4sigm_6,w4flg_6,w1mag_7,w1sigm_7,w1flg_7,w2mag_7,w2sigm_7,w2flg_7,w3mag_7,w3sigm_7,w3flg_7,w4mag_7,w4sigm_7,w4flg_7,w1mag_8,w1sigm_8,w1flg_8,w2mag_8,w2sigm_8,w2flg_8,w3mag_8,w3sigm_8,w3flg_8,w4mag_8,w4sigm_8,w4flg_8,w1magp,w1sigp1,w1sigp2,w1k,w1ndf,w1mlq,w1mjdmin,w1mjdmax,w1mjdmean,w2magp,w2sigp1,w2sigp2,w2k,w2ndf,w2mlq,w2mjdmin,w2mjdmax,w2mjdmean,w3magp,w3sigp1,w3sigp2,w3k,w3ndf,w3mlq,w3mjdmin,w3mjdmax,w3mjdmean,w4magp,w4sigp1,w4sigp2,w4k,w4ndf,w4mlq,w4mjdmin,w4mjdmax,w4mjdmean,rho12,rho23,rho34,q12,q23,q34,xscprox,w1rsemi,w1ba,w1pa,w1gmag,w1gerr,w1gflg,w2rsemi,w2ba,w2pa,w2gmag,w2gerr,w2gflg,w3rsemi,w3ba,w3pa,w3gmag,w3gerr,w3gflg,w4rsemi,w4ba,w4pa,w4gmag,w4gerr,w4gflg,tmass_key,r_2mass,pa_2mass,n_2mass,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,htm20,ra_y,dec_y,z1,z2,spec_type
148,154.0,0.148452,108.083558,185.724,-0.20906,5.0,J122253.83-001232.6,185.7243292,-0.2090728,0.1012,0.107,0.0156,287.6852048,61.8148779,185.3376008,2.081844,2903.595,1500.611,1.8601000013510154e+18,1860p000_ac51-015538,1860p000_ac51,15538.0,15.225,0.04,27.3,0.9009,15.082,0.103,10.6,1.035,12.583,,-1.8,0.8581,8.905,0.502,2.2,1.006,0.9512,1.0,0.0,0.0,0.0,0.0,0.0,0000,185.7243386,-0.2090703,0.105,0.1114,0.0157,-534.0,319.0,-146.0,344.0,0.8949,1.036,0.8581,1.006,0.9496,1N000,0000,,0.0,0nnn,AAUC,11.0,3411,25.0,25.0,7.0,24.0,0.0,13.0,0.0,13.0,24.867,24.293,12.832,12.895,0.0,,0.0,,0.0,,0.0,,1.8601000013510154e+18,0.0,128.85,4.72,20.792,3.289,0.135,58.488,5.5432,75.78,4.939,0.45,-128.87,73.435,3194.034,31.699,2.782,43.432,20.07,1078.774,11.662,3.191,15.246,0.06,0.0,0.261,15.071,0.143,0.0,0.319,12.087,,32.0,0.825,8.19,,32.0,0.576,15.863,0.061,0.0,15.847,0.162,0.0,13.272,,32.0,9.074,,32.0,15.507,0.06,0.0,15.39,0.143,0.0,12.912,,32.0,8.766,,32.0,15.414,0.071,1.0,15.202,0.152,1.0,12.633,,32.0,8.653,,32.0,15.407,0.088,1.0,15.084,0.167,1.0,12.399,,32.0,8.488,,32.0,15.393,0.104,1.0,14.965,0.178,1.0,12.197,,32.0,8.238,,32.0,15.355,0.119,1.0,14.861,0.189,1.0,12.017,,32.0,8.011,,32.0,15.31,0.133,1.0,14.749,0.197,1.0,11.854,,32.0,7.804,,32.0,15.263,0.146,1.0,14.632,0.203,1.0,11.702,,32.0,7.611,,32.0,15.226,0.112,0.022,0.818,24.0,0.15,55369.37917112,55556.71739231,55444.47064083,15.072,0.314,0.064,0.856,23.0,0.05,55369.37917112,55556.58508789,55439.79369286,,,,0.644,3.0,0.84,55369.51147493,55370.50381694,55370.06106404,8.921,1.534,0.425,0.57,9.0,0.31,55369.51147493,55370.50381694,55370.06106404,6.0,24.0,-76.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,11004785582790.0,185.724,-0.20906,0.6970000000000001,0.287,PG+ELG
149,155.0,0.844244,37.480323,178.257,0.30019,5.0,J115301.70+001801.3,178.2571027,0.3003761,0.0786,0.083,-0.0047,272.9275654,59.7253853,178.281406,-0.4175836,2652.702,2834.436,1.784100001351041e+18,1784p000_ac51-040949,1784p000_ac51,40949.0,14.877,0.033,32.5,1.263,14.648,0.061,17.7,1.403,12.265,0.398,2.7,1.021,8.558,,0.8,0.9754,1.227,1.0,0.0,0.0,0.0,0.0,0.0,0000,178.25711,0.3003541,0.0882,0.0938,-0.0123,305.0,219.0,327.0,241.0,1.261,1.395,1.021,0.9754,1.223,2N007,0000,,0.0,01nn,AACU,7.0,1100,25.0,25.0,23.0,25.0,2.0,11.0,0.0,11.0,24.548,24.751,11.015,11.288,0.0,,0.0,,0.0,,0.0,,1.784100001351041e+18,0.0,177.53,5.4555,16.955,2.943,0.03,87.246,4.9342,44.319,4.085,0.274,196.83,72.153,3042.443,28.026,7.43,17.34,21.239,1045.49,11.394,1.889,14.684,0.036,1.0,0.261,14.457,0.067,1.0,0.319,11.741,0.43,1.0,0.825,8.246,,32.0,0.576,15.418,0.04,1.0,15.329,0.081,1.0,12.519,,32.0,9.232,,32.0,14.945,0.036,1.0,14.776,0.067,1.0,12.566,0.43,1.0,8.822,,32.0,14.712,0.037,1.0,14.493,0.067,1.0,12.073,0.353,1.0,8.408,,32.0,14.576,0.041,1.0,14.345,0.073,1.0,11.775,0.332,1.0,8.08,,32.0,14.503,0.046,1.0,14.268,0.084,1.0,11.597,0.339,1.0,7.888,,32.0,14.469,0.052,1.0,14.215,0.095,1.0,11.464,0.354,1.0,7.656,,32.0,14.443,0.059,1.0,14.155,0.104,1.0,11.38,0.381,1.0,7.453,,32.0,14.419,0.067,1.0,14.089,0.112,1.0,11.333,0.419,1.0,7.323,,32.0,14.878,0.116,0.023,0.769,24.0,2.41,55360.38264113,55550.36920368,55466.73545183,14.679,0.199,0.04,0.72,24.0,0.31,55360.38264113,55550.36920368,55466.73545183,12.302,2.03,0.612,0.732,6.0,1.51,55360.38264113,55361.37485597,55360.86371111,9.933,3.69,1.113,0.708,5.0,0.51,55360.38264113,55361.37485597,55360.86371111,-1.0,55.0,37.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,15393817566105.0,178.257,0.30019,0.365,0.391,PG+ELG
150,156.0,0.291061,102.936481,180.542,0.39134,5.0,J120210.10+002328.7,180.5421188,0.3913219,0.1379,0.1508,0.019,277.036081,60.7616581,180.3417268,0.5746719,630.469,3072.544,1.80010000135105e+18,1800p000_ac51-050042,1800p000_ac51,50042.0,15.829,0.052,20.8,0.9668,15.733,0.143,7.6,0.8731,12.275,,0.7,0.9834,9.079,,-0.3,0.9279,0.9295,1.0,0.0,0.0,0.0,0.0,0.0,0000,180.5421202,0.3913223,0.1571,0.1667,0.0262,-180.0,482.0,-70.0,532.0,0.9663,0.8734,0.9834,0.9279,0.9294,1N000,0000,,0.0,0nnn,ABUU,3.0,1111,25.0,26.0,0.0,26.0,0.0,14.0,0.0,14.0,25.177,25.2,13.94,13.933,0.0,,0.0,,0.0,,0.0,,1.80010000135105e+18,0.0,73.86,3.5461,17.425,3.013,0.193,32.131,4.2322,43.718,4.012,0.521,52.298,71.311,3021.854,31.622,2.217,-4.6638,18.504,1040.517,11.269,2.283,15.653,0.067,1.0,0.261,15.787,0.222,1.0,0.319,12.065,,32.0,0.825,8.455,,32.0,0.576,16.354,0.072,1.0,16.511,0.233,1.0,13.269,,32.0,9.469,,32.0,15.914,0.067,1.0,16.106,0.222,1.0,12.89,,32.0,9.031,,32.0,15.682,0.069,1.0,15.969,0.252,1.0,12.637,,32.0,8.683,,32.0,15.508,0.074,1.0,15.921,0.301,1.0,12.429,,32.0,8.394,,32.0,15.36,0.077,1.0,15.874,0.347,1.0,12.194,,32.0,8.133,,32.0,15.201,0.078,1.0,15.708,0.353,1.0,11.882,,32.0,7.898,,32.0,14.971,0.073,1.0,15.382,0.304,1.0,11.587,,32.0,7.684,,32.0,14.713,0.066,1.0,15.048,0.257,1.0,11.343,,32.0,7.486,,32.0,15.834,0.165,0.032,0.742,25.0,1.59,55362.23502171,55552.22070148,55449.9538122,15.746,0.531,0.104,0.732,25.0,0.08,55362.23502171,55552.22070148,55449.9538122,13.731,5.303,1.417,0.613,9.0,0.06,55362.23502171,55363.35954089,55362.74526394,,,,0.887,6.0,0.02,55362.23502171,55363.35954089,55362.74526394,17.0,-8.0,57.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,14843665832858.0,180.542,0.39134,0.256,0.701,ELG+ELG
151,157.0,0.931771,-15.343477,179.396,-1.13984,5.0,J115735.03-010822.5,179.3959715,-1.1395904,0.1082,0.1146,0.014,276.1439244,58.9025271,179.8991823,-1.2858095,3630.886,3029.207,1.8000016013510367e+18,1800m016_ac51-036661,1800m016_ac51,36661.0,15.427,0.042,26.1,0.9547,15.307,0.099,10.9,0.9901,11.981,,0.8,0.8775,8.882,,0.2,1.051,0.9653,1.0,0.0,0.0,0.0,0.0,0.0,0000,179.3959617,-1.1395998,0.1204,0.1274,0.0146,374.0,350.0,356.0,381.0,0.9513,0.9893,0.8773,1.051,0.9638,1N000,0000,,0.0,0nnn,AAUU,3.0,1100,22.0,23.0,5.0,23.0,0.0,10.0,0.0,10.0,22.966,22.437,9.935,9.628,0.0,,0.0,,0.0,,0.0,,1.8000016013510367e+18,0.0,106.99,4.1053,17.359,3.142,0.0,47.567,4.3473,44.325,4.041,0.307,75.504,90.012,3019.961,32.659,6.989,3.3834,20.491,1032.604,10.746,1.906,15.266,0.075,1.0,0.261,15.28,0.154,1.0,0.319,11.591,,32.0,0.825,7.739,,32.0,0.576,15.943,0.079,1.0,15.968,0.153,1.0,12.841,,32.0,8.882,,32.0,15.527,0.075,1.0,15.599,0.154,1.0,12.416,,32.0,8.315,,32.0,15.362,0.084,1.0,15.604,0.203,1.0,12.084,,32.0,7.838,,32.0,15.24,0.093,1.0,15.755,0.288,1.0,11.814,,32.0,7.476,,32.0,15.089,0.097,1.0,15.855,0.38,1.0,11.609,,32.0,7.195,,32.0,14.882,0.095,1.0,15.737,0.403,1.0,11.456,,32.0,7.015,,32.0,14.644,0.09,1.0,15.397,0.344,1.0,11.363,,32.0,6.886,,32.0,14.425,0.084,1.0,15.026,0.282,1.0,11.313,,32.0,6.76,,32.0,15.399,0.183,0.038,0.825,22.0,5.53,55361.83772829,55551.82417023,55469.13805604,15.291,0.414,0.086,0.691,22.0,0.53,55361.83772829,55551.82417023,55469.13805604,13.193,1.143,0.361,0.507,6.0,0.12,55361.83772829,55362.69763987,55362.30076618,11.537,11.356,3.591,0.688,3.0,0.23,55361.83772829,55362.69763987,55362.30076618,1.0,6.0,-48.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10446286907902.0,179.396,-1.13984,0.263,0.348,PG+ELG
152,158.0,3.100614,133.861759,179.083,-0.20491,5.0,J115620.05-001219.8,179.083581,-0.2055068,0.0432,0.0417,-0.009,274.8368187,59.6263269,179.2409314,-0.5530696,488.879,1509.947,1.7841000013510226e+18,1784p000_ac51-022494,1784p000_ac51,22494.0,12.185,0.024,45.1,24.05,12.072,0.023,46.4,6.214,11.369,0.182,6.0,0.9075,8.973,,-0.2,0.9194,10.21,1.0,0.0,0.0,0.002,0.0,0.0,0900,179.0835816,-0.2055146,0.0429,0.0418,-0.0073,28.0,53.0,219.0,54.0,24.01,6.225,0.9075,0.9194,10.2,1N001,0000,,5.0,00nn,AABU,7.0,1100,25.0,25.0,25.0,25.0,0.0,13.0,0.0,13.0,25.649,25.494,13.911,13.913,0.0,,0.0,,0.0,,0.0,,1.7841000013510226e+18,0.0,2117.4,46.997,18.104,3.257,0.178,935.96,20.184,44.126,4.193,0.087,449.28,75.502,3042.847,30.524,7.076,-4.4038,20.414,1045.877,12.145,2.43,11.981,0.007,0.0,0.261,11.827,0.012,16.0,0.319,10.964,0.16,0.0,0.825,8.581,,32.0,0.576,12.821,0.008,0.0,12.759,0.015,16.0,12.479,0.217,0.0,9.574,,32.0,12.242,0.007,0.0,12.146,0.012,16.0,11.789,0.16,0.0,9.157,,32.0,11.926,0.007,0.0,11.813,0.011,16.0,11.386,0.141,0.0,8.829,,32.0,11.733,0.007,0.0,11.615,0.012,16.0,11.147,0.139,0.0,8.557,,32.0,11.606,0.007,1.0,11.487,0.012,17.0,11.023,0.148,0.0,8.316,,32.0,11.514,0.007,1.0,11.397,0.013,17.0,10.988,0.167,1.0,8.098,,32.0,11.444,0.007,1.0,11.33,0.014,17.0,10.988,0.192,1.0,7.9,,32.0,11.387,0.008,1.0,11.276,0.015,17.0,10.965,0.213,1.0,7.716,,32.0,12.185,0.052,0.01,0.835,24.0,12.84,55361.30864041,55551.2950799,55452.55244396,12.065,0.036,0.007,0.858,24.0,1.86,55361.30864041,55551.2950799,55452.55244396,11.373,0.463,0.128,0.817,12.0,0.21,55361.30864041,55362.30085529,55361.83786541,,,,0.837,3.0,0.21,55361.30864041,55362.30085529,55361.83786541,0.0,-10.0,71.0,0.0,0.0,0.0,0.68,13.89,0.8,65.0,11.811,0.007,0.0,13.89,0.8,65.0,11.694,0.011,16.0,13.89,0.8,65.0,11.267,0.14,0.0,17.55,0.88,65.0,,,,250463666.0,0.492,-120.4,1.0,14.621,0.105,13.947,0.129,13.408,0.108,10445493413669.0,179.083,-0.20490999999999998,0.107,0.645,PG+PG
153,160.0,0.125319,35.044062,181.53,1.93496,5.0,J120607.10+015605.9,181.5296,1.9349885,0.1406,0.1527,0.0066,277.7074171,62.566129,180.6334268,2.3836881,2005.317,3149.052,1.815101501351045e+18,1815p015_ac51-045238,1815p015_ac51,45238.0,15.822,0.053,20.5,0.8736,15.515,0.123,8.8,0.8707,12.326,0.451,2.4,1.042,8.826,,-0.5,0.8383,0.8915,1.0,0.0,0.0,0.0,0.0,0.0,0000,181.5296045,1.934989,0.1731,0.187,-0.0212,-567.0,517.0,-134.0,567.0,0.8721,0.8684,1.042,0.8383,0.8903,1N001,0000,,0.0,0nnn,ABCU,7.0,1111,22.0,22.0,4.0,22.0,0.0,11.0,0.0,11.0,21.67,22.191,11.46,11.387,0.0,,0.0,,0.0,,0.0,,1.815101501351045e+18,0.0,74.369,3.6259,16.93,3.006,0.0,39.248,4.4608,43.997,3.976,0.0,186.02,77.293,2992.392,31.801,0.0,-11.263,23.359,1031.921,11.614,0.0,15.725,0.089,1.0,0.261,15.451,0.279,1.0,0.319,11.615,,32.0,0.825,8.003,,32.0,0.576,16.407,0.087,0.0,16.235,0.304,0.0,12.794,,32.0,10.87,,32.0,15.986,0.089,1.0,15.77,0.279,1.0,12.44,,32.0,8.579,,32.0,15.774,0.095,17.0,15.613,0.314,1.0,12.3,,32.0,8.179,,32.0,15.595,0.098,17.0,15.6,0.386,17.0,12.233,,32.0,7.826,,32.0,15.445,0.1,17.0,15.65,0.482,17.0,12.154,,32.0,7.486,,32.0,15.333,0.105,17.0,14.889,,32.0,11.973,,32.0,7.256,,32.0,15.225,0.11,17.0,14.829,,32.0,11.809,,32.0,7.123,,32.0,15.096,0.112,17.0,14.791,,32.0,11.656,,32.0,7.007,,32.0,15.844,0.182,0.039,0.761,21.0,0.86,55362.63218777,55552.48480095,55457.55857455,15.536,0.781,0.167,0.656,20.0,4.12,55362.63218777,55552.48480095,55457.55857455,12.312,1.758,0.53,0.757,7.0,0.62,55362.63218777,55363.62440317,55363.11325832,,,,,2.0,0.35,55362.63218777,55363.62440317,55363.11325832,-16.0,42.0,89.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,14847469756441.0,181.53,1.9349599999999998,0.223,0.297,PG+ELG
154,161.0,0.122192,164.451603,177.901,-1.11874,5.0,J115136.27-010707.5,177.9011391,-1.1187727,0.1189,0.1284,0.0157,273.5228264,58.2947275,178.5191783,-1.8612491,3584.362,3083.723,1.7840016013510356e+18,1784m016_ac51-035627,1784m016_ac51,35627.0,15.575,0.047,22.9,0.9322,15.272,0.097,11.2,0.8975,11.817,0.288,3.8,0.9419,8.304,,1.5,0.8363,0.9038,1.0,0.0,0.0,0.0,0.0,0.0,0000,177.9011386,-1.1187724,0.1471,0.1574,0.0147,108.0,395.0,-24.0,434.0,0.9321,0.8975,0.9417,0.8363,0.9037,1N000,0000,,0.0,0nnn,AABU,7.0,1100,26.0,26.0,9.0,26.0,0.0,12.0,0.0,12.0,28.044,28.154,13.938,13.844,0.0,,0.0,,0.0,,0.0,,1.7840016013510356e+18,0.0,93.303,4.0744,16.426,3.003,0.064,49.102,4.3675,43.586,4.051,0.276,297.36,78.779,2997.465,31.809,4.855,32.449,21.578,1021.312,11.416,3.401,15.018,0.037,1.0,0.261,14.879,0.161,1.0,0.319,11.538,0.27,1.0,0.825,8.304,,32.0,0.576,15.958,0.049,0.0,15.899,0.219,0.0,12.986,0.34,0.0,9.249,,32.0,15.279,0.037,1.0,15.198,0.161,1.0,12.363,0.27,1.0,8.88,,32.0,14.583,0.026,1.0,14.532,0.113,1.0,12.037,0.258,1.0,8.681,,32.0,13.84,0.017,1.0,13.853,0.075,1.0,11.844,0.268,1.0,8.384,,32.0,13.271,0.013,1.0,13.32,0.056,1.0,11.722,0.29,1.0,8.119,,32.0,12.944,0.011,1.0,12.985,0.049,1.0,11.615,0.311,1.0,7.882,,32.0,12.767,0.011,1.0,12.791,0.047,1.0,11.463,0.315,1.0,7.664,,32.0,12.634,0.011,1.0,12.656,0.048,1.0,11.333,0.322,1.0,7.464,,32.0,15.56,0.171,0.034,0.78,25.0,2.78,55360.51469028,55550.63393987,55462.85103599,15.279,0.443,0.087,0.813,25.0,0.94,55360.51469028,55550.63393987,55462.85103599,11.82,0.74,0.214,0.73,11.0,0.32,55360.51469028,55361.50690512,55361.03835566,8.884,0.432,0.125,0.692,10.0,0.0,55360.51469028,55361.50690512,55361.03835566,10.0,19.0,46.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10449295158684.0,177.901,-1.11874,0.295,0.136,ELG+ELG
155,162.0,0.242715,123.998734,213.634,0.74998,5.0,J141432.29+004459.7,213.6345559,0.7499423,0.0676,0.0691,-0.0102,343.4737626,56.931428,211.1369216,13.4334611,1114.864,4011.429,2.1321000013510502e+18,2132p000_ac51-050283,2132p000_ac51,50283.0,14.694,0.029,37.4,1.415,14.414,0.054,20.2,0.8665,12.687,,0.1,0.9207,9.2,,0.4,1.102,1.121,1.0,0.0,0.0,0.0,0.0,0.0,0000,213.6345622,0.7499458,0.0696,0.071,-0.0117,-624.0,111.0,-60.0,117.0,1.405,0.8624,0.9208,1.102,1.116,2N004,0000,,0.0,00nn,AAUU,3.0,1344,47.0,47.0,35.0,36.0,0.0,19.0,0.0,23.0,48.844,37.691,21.393,25.431,0.0,,0.0,,0.0,,0.0,,2.1321000013510502e+18,0.0,210.11,5.6234,18.78,3.071,0.071,108.2,5.3507,57.362,4.412,0.315,6.4581,63.467,2803.138,31.6,1.343,5.7185,13.699,895.213,10.558,1.699,14.454,0.023,1.0,0.261,14.273,0.06,1.0,0.319,12.549,,32.0,0.825,8.654,,32.0,0.576,15.207,0.026,1.0,15.096,0.068,1.0,13.738,,32.0,9.748,,32.0,14.715,0.023,1.0,14.592,0.06,1.0,13.374,,32.0,9.23,,32.0,14.446,0.023,1.0,14.362,0.064,1.0,12.993,,32.0,8.942,,32.0,14.29,0.024,1.0,14.265,0.074,1.0,12.664,,32.0,8.793,,32.0,14.215,0.027,1.0,14.263,0.089,1.0,12.486,,32.0,8.608,,32.0,14.188,0.031,1.0,14.337,0.111,1.0,12.337,,32.0,8.539,,32.0,14.182,0.036,1.0,14.504,0.15,1.0,12.143,,32.0,8.814,,32.0,14.178,0.041,1.0,14.798,0.225,1.0,11.966,,32.0,8.007,,32.0,14.687,0.119,0.017,0.744,46.0,18.76,55217.97368229,55582.37412503,55405.40804676,14.435,0.259,0.043,0.788,35.0,2.56,55217.97368229,55582.37412503,55408.35909413,16.905,,,0.776,6.0,0.04,55217.97368229,55397.62620757,55311.68171336,10.868,9.805,2.045,0.74,11.0,0.08,55217.97368229,55397.75851128,55326.39851612,0.0,-41.0,63.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,960675606.0,0.106,-39.8,1.0,16.653,0.191,15.918,0.206,15.069,0.174,14967985416513.0,213.634,0.74998,0.273,0.528,PG+ELG
156,163.0,0.299259,35.351764,214.619,0.62943,5.0,J141828.52+003746.1,214.6188381,0.6294978,0.0847,0.0914,-0.0082,344.7937001,56.2567973,212.1314115,13.6534817,2498.011,3696.106,2.1471000013510592e+18,2147p000_ac51-059201,2147p000_ac51,59201.0,15.249,0.035,31.4,0.8475,15.001,0.079,13.7,0.9612,11.974,,1.9,0.8797,8.853,,0.7,0.9397,0.9023,1.0,0.0,0.0,0.0,0.0,0.0,0000,214.6188421,0.629498,0.0954,0.1034,0.0099,110.0,168.0,6.0,185.0,0.8473,0.9609,0.8796,0.9397,0.9021,3N000,0000,,0.0,00nn,AAUU,3.0,1233,34.0,34.0,15.0,32.0,1.0,16.0,0.0,17.0,35.61,32.394,17.818,17.939,0.0,,0.0,,0.0,,0.0,,2.1471000013510592e+18,0.0,126.0,4.0117,16.667,2.927,0.083,63.041,4.5864,57.886,4.412,0.304,125.85,65.759,2828.252,31.68,5.777,11.266,17.168,899.884,11.491,3.443,15.151,0.039,1.0,0.261,15.197,0.221,1.0,0.319,11.708,,32.0,0.825,8.135,,32.0,0.576,15.815,0.041,0.0,15.853,0.216,0.0,13.032,,32.0,9.275,,32.0,15.412,0.039,1.0,15.516,0.221,1.0,12.533,,32.0,8.711,,32.0,15.237,0.043,1.0,15.51,0.282,1.0,12.908,0.502,1.0,8.357,,32.0,15.128,0.047,1.0,15.561,0.365,1.0,12.601,0.466,1.0,8.092,,32.0,15.02,0.052,1.0,15.529,0.428,1.0,12.312,0.431,1.0,7.875,,32.0,14.893,0.054,1.0,15.449,0.47,1.0,12.062,0.403,1.0,7.656,,32.0,14.765,0.056,1.0,15.389,0.517,1.0,11.84,0.381,1.0,7.46,,32.0,14.649,0.058,1.0,14.584,,32.0,11.695,0.381,1.0,7.295,,32.0,15.251,0.174,0.03,0.793,33.0,6.32,55218.76763556,55583.29987299,55399.64630923,14.997,0.303,0.054,0.677,30.0,0.67,55218.76763556,55583.29987299,55399.91312638,13.209,2.151,0.538,0.537,10.0,0.42,55218.76763556,55398.68463755,55286.24899141,11.688,13.179,3.196,0.47,8.0,0.08,55218.76763556,55398.68463755,55292.66440856,17.0,6.0,-9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,14920804013552.0,214.619,0.62943,0.23199999999999998,0.27899999999999997,PG+ELG
157,164.0,1.204301,102.516646,215.975,0.67592,5.0,J142354.02+004033.0,215.9751166,0.6758475,0.1121,0.121,-0.0048,346.7675913,55.4727408,213.4321126,14.1507307,2907.279,3817.451,2.1631000013510597e+18,2163p000_ac51-059810,2163p000_ac51,59810.0,15.693,0.043,25.5,1.156,15.46,0.105,10.3,0.8671,11.989,,1.9,1.057,8.995,,0.1,0.9783,1.014,1.0,0.0,0.0,0.0,0.0,0.0,0000,215.9751146,0.6758408,0.1247,0.1362,0.0131,-67.0,239.0,-210.0,265.0,1.155,0.8668,1.057,0.9783,1.013,1N000,0000,,0.0,0nnn,AAUU,3.0,1111,33.0,33.0,5.0,32.0,0.0,22.0,0.0,22.0,32.576,31.952,22.629,22.137,0.0,,0.0,,0.0,,0.0,,2.1631000013510597e+18,0.0,83.714,3.285,16.239,2.968,0.134,41.311,4.0141,46.726,4.257,0.395,122.26,65.697,2745.741,32.019,6.158,2.2898,18.844,877.353,12.098,4.249,15.344,0.042,1.0,0.261,15.37,0.132,1.0,0.319,11.905,,32.0,0.825,8.454,,32.0,0.576,16.095,0.048,1.0,16.151,0.147,1.0,13.159,,32.0,9.573,,32.0,15.605,0.042,1.0,15.689,0.132,1.0,12.73,,32.0,9.03,,32.0,15.353,0.043,1.0,15.513,0.144,1.0,12.502,,32.0,8.695,,32.0,15.13,0.043,1.0,15.437,0.164,1.0,12.435,,32.0,8.396,,32.0,14.897,0.042,17.0,15.374,0.185,1.0,12.486,,32.0,8.128,,32.0,14.703,0.041,17.0,15.277,0.197,1.0,12.54,,32.0,7.917,,32.0,14.546,0.042,17.0,15.118,0.196,1.0,12.38,,32.0,7.742,,32.0,14.382,0.041,17.0,14.864,0.176,1.0,12.236,,32.0,7.568,,32.0,15.697,0.223,0.039,0.784,32.0,3.55,55219.69389289,55584.49010229,55406.48853346,15.477,0.529,0.094,0.775,30.0,0.36,55219.69389289,55584.49010229,55406.82749057,12.774,2.248,0.479,0.644,15.0,0.04,55219.69389289,55399.87537325,55317.74325298,10.575,7.97,1.699,0.756,13.0,0.0,55219.69389289,55399.87537325,55317.74325298,16.0,-63.0,-8.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,14921223153967.0,215.975,0.67592,0.142,0.22699999999999998,PG+ELG
