,0_x,0_y
17447,78836,9.841833
17448,78837,10.507479
17449,78838,10.2726555
17450,78839,10.813788
17451,78840,10.162711
17452,78841,10.685815
17453,78842,9.665509
17454,78843,10.824114
17455,78844,10.648734
17456,78845,10.501279
17457,78846,10.400946
17458,78847,11.039133
17459,78848,10.570994
17460,78849,10.721463
17461,78850,9.853517
17462,78851,10.27065
17463,78853,10.015079
17464,78854,10.8077965
17465,78855,10.880146
17466,78856,10.231935
17467,78858,10.328941
17468,78859,10.498002
17469,78860,10.301137
17470,78861,9.845335
17471,78862,10.938756
17472,78863,9.800405
17473,78864,9.878205
17474,78865,7.7623005
17475,78866,10.127769
17476,78867,11.389614
17477,78868,10.20479
17478,78869,10.326213
17479,78870,10.278509
17480,78871,10.682877
17481,78877,10.939618
17482,78878,10.652496
17483,78879,10.275801
17484,78880,10.442289
17485,78881,11.225854
17486,78883,10.725024
17487,78884,10.846877
17488,78885,9.726023
17489,78886,10.650244
17490,78887,11.011451
17491,78888,11.337357
17492,78889,9.703739
17493,78890,11.555524
17494,78891,10.529068
17495,78892,10.487329
17496,78893,10.623522
17497,78894,10.757319
17498,78895,10.155367
17499,78896,10.678731
17500,78897,10.680147
17501,78898,11.177598
17502,78899,9.457053
17503,78900,10.591997
17504,78901,9.6928
17505,78902,10.37302
17506,78906,10.068821
17507,78907,10.059275
17508,78908,10.374699
17509,78909,9.295196
17510,78910,9.549593
17511,78911,8.516344
17512,78912,9.827665
17513,78913,10.6616125
17514,78914,10.964311
17515,78915,11.388006
17516,78916,10.437058
17517,78917,11.001736
17518,78918,10.241873
17519,78919,11.004448
17520,78920,11.321418
17521,78921,9.3696785
17522,78922,9.864615
17523,78923,9.869541
17524,78924,11.054094
17525,78925,10.137628
17526,78926,10.34684
17527,78927,10.477127
17528,78928,10.217427
17529,78929,10.477469
17530,78930,10.910267
17531,78931,10.109728
17532,78932,10.184186
17533,78933,11.063971
17534,78934,10.363546
17535,78935,10.748812
17536,78936,10.490431
17537,78937,10.824656
17538,78938,10.115064
17539,78939,10.63351
17540,78940,10.519013
17541,78941,10.318392
17542,78942,9.8529825
17543,78943,9.726388
17544,78944,9.274568
17545,78945,10.585028
17546,78946,10.604183
17547,78947,10.585623
17548,78948,10.001812
17549,78950,9.950163
17550,78952,10.872314
17551,78953,10.2084875
17552,78954,9.87331
17553,78955,11.0120735
17554,78957,11.132071
17555,78958,9.963538
17556,78959,10.519089
17557,78960,9.354345
17558,78961,10.422825
17559,78962,10.449609
17560,78963,10.359407
17561,78964,9.1352625
17562,78965,10.449033
17563,78966,11.159008
17564,78967,11.078328
17565,78968,11.256024
17566,78969,10.474996
17567,78970,10.665497
17568,78971,10.534987
17569,78972,10.510329
17570,78973,10.977141
17571,78974,10.525899
17572,78975,10.326467
17573,78976,10.514728
17574,78977,8.023648
17575,78978,9.370893
17576,78979,8.932304
17577,78980,9.133707
17578,78981,10.307692
17579,78982,10.393086
17580,78985,10.549305
17581,78986,10.026346
17582,78987,10.271998
17583,78988,9.615436
17584,78989,10.248661
17585,78990,10.950697
17586,78991,10.948962
17587,78992,11.25224
17588,78993,10.105284
17589,78994,10.719394
17590,78995,10.8879795
17591,78996,10.847054
17592,78997,10.758581
17593,78998,10.8025875
17594,78999,10.585264
17595,79000,10.924199
17596,79001,11.841447
17597,79002,10.829478
17598,79003,10.881832
17599,79004,10.700081
17600,79006,10.860668
17601,79007,10.709234
17602,79008,10.972615
17603,79009,11.143009
17604,79010,9.009936
17605,79011,9.948879
17606,79012,11.069928
17607,79013,10.05332
17608,79014,9.4268875
17609,79015,10.423801
17610,79016,10.881307
17611,79017,10.69574
17612,79019,10.80447
17613,79020,10.893759
17614,79021,11.263462
17615,79022,11.123436
17616,79023,10.192205
17617,79024,10.888215
17618,79025,10.914608
17619,79026,10.098403
17620,79027,6.023677
17621,79028,9.710678
17622,79029,10.27836
17623,79030,-1.1211733
17624,79031,10.347555
17625,79032,10.390542
17626,79034,10.487336
17627,79035,10.328189
17628,79036,8.392202
17629,79037,10.365462
17630,79038,10.725326
17631,79039,10.829401
17632,79040,10.387975
17633,79041,10.0332775
17634,79042,10.5105295
17635,79043,11.016344
17636,79044,10.99922
17637,79045,10.288553
17638,79046,10.332788
17639,79047,9.01463
17640,79048,9.431809
17641,79050,9.855771
17642,79051,10.441071
17643,79052,10.134609
17644,79053,10.491614
17645,79055,10.484215
17646,79059,11.0859375
17647,79060,10.793838
17648,79062,10.467643
17649,79063,10.970108
17650,79064,10.143266
17651,79065,8.736502
17652,79066,10.419939
17653,79067,9.907104
17654,79068,9.669242
17655,79070,9.357601
17656,79071,10.978396
17657,79072,9.729282
17658,79073,10.743963
17659,79074,9.558124
17660,79075,10.370564
17661,79076,9.680948
17662,79077,11.056393
17663,79078,10.391242
17664,79079,10.26261
17665,79080,10.6435175
17666,79081,11.222513
17667,79082,10.928837
17668,79083,11.070422
17669,79084,6.2455626
17670,79085,10.376475
17671,79086,9.615409
17672,79087,9.538538
17673,79088,10.662228
17674,79089,9.305693
17675,79090,10.68827
17676,79091,10.8252125
17677,79092,10.952031
17678,79096,11.172253
17679,79097,9.251975
17680,79098,8.092202
17681,79099,11.0337925
17682,79100,10.966244
17683,79101,11.542067
17684,79102,9.691549
17685,79103,10.951608
17686,79104,11.57907
17687,79105,10.3593645
17688,79106,10.549298
17689,79107,10.808723
17690,79108,10.821503
17691,79109,10.685981
17692,79110,9.717947
17693,79111,10.893783
17694,79112,11.133107
17695,79113,9.912017
17696,79114,11.123063
17697,79115,10.955281
17698,79116,10.394403
17699,79117,10.744965
17700,79118,10.629443
17701,79119,10.323872
17702,79120,11.351807
17703,79121,10.821381
17704,79122,11.610481
17705,79123,11.138456
17706,79124,10.982678
17707,79125,10.479503
17708,79126,8.697182
17709,79127,9.325509
17710,79128,10.570747
17711,79129,9.93346
17712,79130,10.404236
17713,79131,10.205243
17714,79133,10.349596
17715,79134,10.851448
17716,79135,9.720769
17717,79136,10.337491
17718,79137,9.907632
17719,79138,10.450316
17720,79139,10.479287
17721,79140,10.361507
17722,79141,10.738664
17723,79142,9.970418
17724,79143,10.086887
17725,79144,10.945981
17726,79145,10.678812
17727,79146,10.870578
17728,79147,10.825685
17729,79148,10.428778
17730,79149,10.801767
17731,79150,10.765477
17732,79151,9.698864
17733,79152,10.323194
17734,79153,9.478264
17735,79154,10.046633
17736,79155,10.230839
17737,79159,10.810859
17738,79160,10.904048
17739,79168,11.127063
17740,79169,10.48762
17741,79170,9.291786
17742,79171,7.912469
17743,79172,9.697155
17744,79173,9.52962
17745,79174,10.079958
17746,79175,10.30423
17747,79176,11.173205
17748,79177,9.928726
17749,79178,11.046908
17750,79179,10.716834
17751,79180,10.73508
17752,79181,10.718765
17753,79182,10.360999
17754,79183,10.270047
17755,79184,11.182255
17756,79185,0.512088
17757,79186,10.722815
17758,79187,10.766622
17759,79188,10.8446245
17760,79189,9.505821
17761,79190,9.724522
17762,79191,10.899173
17763,79198,10.5698595
17764,79200,9.704009
17765,79201,9.7650795
17766,79202,11.049158
17767,79203,11.001659
17768,79204,10.096782
17769,79205,9.886936
17770,79206,10.677214
17771,79207,11.0976515
17772,79208,8.020614
17773,79209,8.826325
17774,79210,10.385825
17775,79211,10.639606
17776,79212,10.561895
17777,79213,10.854002
17778,79214,10.66773
17779,79215,11.018143
17780,79216,10.917617
17781,79217,10.521985
17782,79218,10.822994
17783,79219,10.430763
17784,79220,10.740895
17785,79221,10.762266
17786,79222,10.511239
17787,79223,11.351113
17788,79224,6.509065
17789,79225,10.989695
17790,79226,10.4990835
17791,79227,9.984124
17792,79231,10.532806
17793,79233,11.415248
17794,79234,11.070079
17795,79235,9.100841
17796,79236,10.229852
17797,79237,11.113939
17798,79238,10.349357
17799,79239,10.314021
17800,79240,10.142161
17801,79241,9.214049
17802,79242,10.781543
17803,79243,10.586481
17804,79244,10.771854
17805,79245,10.887937
17806,79246,10.643346
17807,79247,10.251038
17808,79248,10.319584
17809,79249,9.632016
17810,79250,10.625811
17811,79251,10.577135
17812,79254,10.1165085
17813,79255,10.643841
17814,79257,9.751396
17815,79259,10.763435
17816,79260,11.073559
17817,79261,9.708436
17818,79262,9.601104
17819,79263,10.522473
17820,79264,10.947288
17821,79265,10.997788
17822,79266,10.68644
17823,79267,10.416143
17824,79268,10.683506
17825,79269,10.719973
17826,79270,10.784341
17827,79271,10.652742
17828,79272,10.090375
17829,79273,10.896412
17830,79274,10.8033905
17831,79275,11.069156
17832,79276,11.199802
17833,79277,10.193464
17834,79278,10.910401
17835,79279,11.250073
17836,79280,10.723965
17837,79281,10.453959
17838,79282,10.678816
17839,79283,10.316369
17840,79284,10.593434
17841,79285,9.797175
17842,79286,9.524647
17843,79287,10.072455
17844,79288,10.634254
17845,79289,10.95256
17846,79290,10.559518
17847,79294,9.142551
17848,79296,10.5433235
17849,79297,10.503926
17850,79298,10.118142
17851,79299,10.179454
17852,79300,9.352946
17853,79301,9.873786
17854,79302,10.460532
17855,79303,9.871487
17856,79304,10.818791
17857,79305,11.039108
17858,79306,11.102372
17859,79307,10.851728
17860,79308,10.971509
17861,79309,10.892501
17862,79310,10.934791
17863,79311,11.13749
17864,79312,11.361949
17865,79313,10.841663
17866,79314,10.842347
17867,79315,10.848929
17868,79316,11.329757
17869,79317,10.902361
17870,79318,10.9382925
17871,79319,10.821844
17872,79320,10.721149
17873,79321,10.838574
17874,79322,11.174619
17875,79323,10.757687
17876,79324,9.6388645
17877,79325,10.779993
17878,79326,10.64122
17879,79327,11.791733
17880,79328,0.2664083
17881,79330,8.863937
17882,79333,10.690282
17883,79334,10.686427
17884,79335,9.536181
17885,79341,11.282892
17886,79342,10.958826
17887,79343,-0.19857877
17888,79345,10.548658
17889,79347,10.760618
17890,79348,11.034454
17891,79349,10.911044
17892,79350,10.639501
17893,79351,10.230145
17894,79352,10.573713
17895,79353,9.672259
17896,79354,11.096617
17897,79355,10.781962
17898,79356,10.662005
17899,79357,10.902302
17900,79358,10.627155
17901,79359,10.7441845
17902,79360,10.776464
17903,79361,10.76884
17904,79362,9.638745
17905,79363,11.085288
17906,79364,11.014897
17907,79365,10.812672
17908,79366,11.192241
17909,79367,11.075684
17910,79368,11.253301
17911,79369,10.406057
17912,79370,9.75227
17913,79371,11.186974
17914,79372,10.710069
17915,79373,10.14445
17916,79374,11.183531
17917,79375,11.005485
17918,79376,10.962354
17919,79377,10.715195
17920,79378,10.560547
17921,79379,10.668531
17922,79380,10.919362
17923,79381,10.599233
17924,79382,10.690368
17925,79383,9.557342
17926,79384,11.07765
17927,79387,10.675447
17928,79388,10.252803
17929,79390,10.494867
17930,79391,10.460177
17931,79392,11.260739
17932,79393,9.70949
17933,79394,9.702048
17934,79395,10.4763365
17935,79396,10.737857
17936,79397,11.2537155
17937,79398,10.942593
17938,79399,11.17403
17939,79400,10.825223
17940,79401,10.936366
17941,79402,11.130876
17942,79403,11.128841
17943,79404,10.999577
17944,79405,11.133024
17945,79406,11.147529
17946,79407,11.162838
17947,79408,10.803414
17948,79409,9.749413
17949,79410,10.6430645
17950,79411,10.9261
17951,79412,10.311736
17952,79413,10.683156
17953,79414,11.023699
17954,79415,10.704631
17955,79416,10.959797
17956,79417,10.638564
17957,79418,10.83162
17958,79419,10.151457
17959,79420,10.645906
17960,79421,10.748071
17961,79422,10.675944
17962,79423,10.930508
17963,79424,10.739534
17964,79425,10.605345
17965,79426,10.770081
17966,79427,11.045862
17967,79428,10.560823
17968,79429,11.449423
17969,79430,10.2971945
17970,79431,9.411426
17971,79432,10.056981
17972,79433,10.8359
17973,79434,10.568992
17974,79435,10.30916
17975,79436,10.640864
17976,79437,10.247259
17977,79438,11.050573
17978,79439,10.817574
17979,79440,10.358625
17980,79441,10.458584
17981,79442,9.6110325
17982,79443,10.482376
17983,79444,9.230767
17984,79445,10.162453
17985,79446,10.71555
17986,79447,9.574784
17987,79448,11.129974
17988,79449,11.030108
17989,79450,10.792868
17990,79451,10.653729
17991,79452,10.926746
17992,79453,10.902777
17993,79454,10.695452
17994,79455,10.886147
17995,79456,10.982221
17996,79457,10.772162
17997,79458,10.759619
17998,79459,10.347897
17999,79460,10.624265
18000,79461,11.259593
18001,79462,10.956019
18002,79463,10.84597
18003,79464,11.622232
18004,79465,10.631533
18005,79466,9.961088
18006,79467,9.885521
18007,79468,10.661185
18008,79469,9.930708
18009,79470,10.770516
18010,79471,10.066172
18011,79473,11.029967
18012,79475,10.993191
18013,79476,10.9155245
18014,79477,10.591937
18015,79478,10.732957
18016,79479,10.870282
18017,79480,11.221441
18018,79481,10.8673315
18019,79482,11.21093
18020,79483,10.444552
18021,79484,10.814934
18022,79485,11.044641
18023,79486,11.252362
18024,79487,10.561735
18025,79488,10.206668
18026,79489,10.392623
18027,79490,10.369447
18028,79491,10.70159
18029,79492,11.029652
18030,79495,10.385145
18031,79496,10.925232
18032,79497,10.24402
18033,79498,10.472187
18034,79499,11.234205
18035,79500,10.569352
18036,79501,10.749695
18037,79502,10.654019
18038,79503,10.373081
18039,79504,10.195836
18040,79509,10.627222
18041,79510,9.478813
18042,79511,10.572453
18043,79512,10.919072
18044,79515,9.401283
18045,79516,10.873388
18046,79517,9.608072
18047,79518,11.227623
18048,79519,10.998106
18049,79520,10.472844
18050,79521,9.834008
18051,79522,10.991342
18052,79523,10.369902
18053,79524,10.853191
18054,79525,10.701254
18055,79526,10.354178
18056,79527,9.995777
18057,79528,9.310061
18058,79529,8.589063
18059,79530,9.909476
18060,79532,10.362243
18061,79533,10.082519
18062,79534,10.050393
18063,79537,9.018817
18064,79541,10.707312
18065,79542,9.493967
18066,79543,9.987478
18067,79544,9.031549
18068,79545,11.121321
18069,79546,9.477946
18070,79547,10.672825
18071,79548,10.457963
18072,79549,11.137772
18073,79550,11.172605
18074,79551,10.642236
18075,79552,9.558158
18076,79553,8.394256
18077,79554,10.812355
18078,79555,10.297073
18079,79556,10.876921
18080,79557,10.9971895
18081,79558,10.1212225
18082,79560,-0.4199658
18083,79563,11.081977
18084,79564,10.941924
18085,79565,10.948922
18086,79566,7.7138124
18087,79567,9.365104
18088,79568,8.823804
18089,79569,11.439093
18090,79570,9.896484
18091,79571,10.565804
18092,79572,10.462771
18093,79573,10.61859
18094,79574,10.549581
18095,79575,10.57512
18096,79576,10.810242
18097,79577,10.915963
18098,79578,11.035594
18099,79579,10.866665
18100,79580,11.161872
18101,79581,10.485351
18102,79582,10.66201
18103,79583,10.893426
18104,79584,10.723632
18105,79585,10.6366205
18106,79586,10.066552
18107,79587,10.039657
18108,79588,10.227024
18109,79589,9.589838
18110,79590,9.615889
18111,79591,10.3262825
18112,79592,9.730748
18113,79593,9.562549
18114,79594,10.792412
18115,79595,10.373394
18116,79596,10.750432
18117,79597,10.422903
18118,79598,10.164966
18119,79599,9.967248
18120,79600,9.703087
18121,79601,9.135575
18122,79602,9.618407
18123,79603,10.781368
18124,79604,10.999234
18125,79605,11.101704
18126,79606,9.63309
18127,79607,9.155059
18128,79608,10.545503
18129,79609,10.805221
18130,79610,11.359422
18131,79611,11.435557
18132,79612,11.348793
18133,79613,10.860898
18134,79614,10.3737135
18135,79615,10.095191
18136,79616,9.612948
18137,79617,10.272774
18138,79618,9.004317
18139,79619,10.449915
18140,79620,10.560718
18141,79621,10.853878
18142,79622,9.329582
18143,79623,11.149268
18144,79624,11.245492
18145,79625,10.667567
18146,79626,8.042707
18147,79627,9.8354435
18148,79628,11.255632
18149,79629,11.525896
18150,79635,10.4498205
18151,79636,10.654561
18152,79637,10.02004
18153,79638,10.801451
18154,79639,10.401271
18155,79640,10.197013
18156,79641,9.217217
18157,79642,10.21516
18158,79643,9.607649
18159,79644,10.517711
18160,79645,9.656088
18161,79646,11.320485
18162,79647,11.104106
18163,79648,11.042614
18164,79649,10.671685
18165,79650,10.6304035
18166,79651,10.485128
18167,79652,9.090035
18168,79653,11.219373
18169,79654,10.851585
18170,79655,11.327209
18171,79656,10.974138
18172,79657,9.344963
18173,79658,9.865498
18174,79659,10.319673
18175,79660,10.218853
18176,79661,10.482754
18177,79662,9.366405
18178,79663,9.827288
18179,79668,11.087408
18180,79669,10.616578
18181,79670,9.46846
18182,79671,10.9488535
18183,79672,11.068208
18184,79673,10.365142
18185,79674,10.857686
18186,79675,9.774484
18187,79676,9.929451
18188,79678,10.511682
18189,79679,10.91614
18190,79680,10.856091
18191,79681,9.081326
18192,79682,10.585571
18193,79683,10.933228
18194,79686,10.581436
18195,79687,10.590837
18196,79688,10.75525
18197,79689,8.95504
18198,79690,9.362735
18199,79693,10.028252
18200,79697,11.071185
18201,79698,10.719047
18202,79700,8.84902
18203,79703,10.03657
18204,79704,10.0853405
18205,79705,8.359559
18206,79706,9.228047
18207,79707,9.822175
18208,79708,9.480623
18209,79709,10.32136
18210,79710,8.542063
18211,79711,10.31978
18212,79712,8.707334
18213,79713,10.610217
18214,79714,10.825475
18215,79715,10.634964
18216,79716,10.6147175
18217,79717,10.939236
18218,79718,10.576703
18219,79719,10.973997
18220,79720,10.8081665
18221,79721,10.803349
18222,79722,10.830838
18223,79723,10.505905
18224,79724,10.9066105
18225,79725,10.447649
18226,79726,8.075797
18227,79727,10.26319
18228,79728,10.3265505
18229,79729,10.610327
18230,79730,10.416054
18231,79731,10.177725
18232,79732,10.591439
18233,79733,10.193573
18234,79734,9.13902
18235,79735,9.652193
18236,79736,8.8070345
18237,79737,11.480532
18238,79738,10.277802
18239,79742,10.56634
18240,79743,9.156389
18241,79744,8.55331
18242,79745,10.88552
18243,79746,10.780184
18244,79747,10.478012
18245,79748,10.353435
18246,79749,9.662454
18247,79750,10.987867
18248,79751,9.065302
18249,79752,10.425644
18250,79753,10.931354
18251,79754,9.541568
18252,79755,11.152464
18253,79756,10.894256
18254,79757,9.956651
18255,79758,9.847893
18256,79759,9.286814
18257,79760,10.674103
18258,79761,10.903059
18259,79762,11.375562
18260,79763,10.09281
18261,79764,9.678574
18262,79765,11.12459
18263,79766,10.736805
18264,79767,10.8071575
18265,79768,10.578225
18266,79769,10.383826
18267,79770,10.683036
18268,79771,8.911115
18269,79773,8.796042
18270,79774,9.266533
18271,79775,8.052627
18272,79776,9.433627
18273,79777,10.483016
18274,79778,10.34423
18275,79779,10.348961
18276,79783,10.698343
18277,79784,10.929063
18278,79788,11.06728
18279,79789,10.6178055
18280,79790,11.416368
18281,79791,10.926461
18282,79792,10.412444
18283,79793,10.448282
18284,79794,9.867464
18285,79795,10.541299
18286,79796,10.532337
18287,79797,10.680418
18288,79798,9.622625
18289,79799,10.542515
18290,79800,9.847273
18291,79801,10.449032
18292,79802,10.480994
18293,79805,11.080271
18294,79806,10.2312765
18295,79810,9.819515
18296,79811,8.743182
18297,79813,9.535511
18298,79814,9.384438
18299,79815,10.735566
18300,79816,10.380105
18301,79817,9.990076
18302,79818,10.231644
18303,79819,10.868589
18304,79820,10.656589
18305,79821,11.199362
18306,79822,10.073159
18307,79823,10.749908
18308,79824,10.222757
18309,79825,10.421998
18310,79826,10.774207
18311,79827,8.682076
18312,79828,9.900167
18313,79829,8.535688
18314,79830,10.278426
18315,79831,10.3128
18316,79833,10.113868
18317,79834,10.706868
18318,79835,11.067091
18319,79836,9.727913
18320,79837,8.091518
18321,79838,11.473624
18322,79839,10.950655
18323,79840,8.71992
18324,79841,9.933395
18325,79842,10.25513
18326,79843,11.069086
18327,79844,10.826454
18328,79846,10.851016
18329,79847,9.618949
18330,79848,9.660463
18331,79849,10.6021385
18332,79850,9.643061
18333,79851,10.5497675
18334,79852,10.475086
18335,79853,10.335845
18336,79854,10.517037
18337,79855,10.773676
18338,79856,10.432328
18339,79857,10.719611
18340,79858,10.850495
18341,79859,10.69113
18342,79860,10.350457
18343,79861,9.855939
18344,79862,8.955686
18345,79863,11.078718
18346,79864,10.220734
18347,79866,10.270467
18348,79874,9.418711
18349,79875,10.705147
18350,79876,9.995359
18351,79877,9.644667
18352,79878,11.415591
18353,79879,9.110964
18354,79885,10.455659
18355,79886,10.524875
18356,79887,10.238012
18357,79888,10.58918
18358,79889,8.915201
18359,79890,10.650823
18360,79891,11.210856
18361,79900,9.88168
18362,79901,8.604526
18363,79904,9.6778145
18364,79905,10.433006
18365,83788,11.221295
18366,83789,9.584562
18367,83790,1.7839255
18368,83791,10.896212
18369,83794,10.30251
18370,83795,10.672316
18371,83806,11.142908
18372,83807,9.182703
18373,83808,9.76447
18374,83809,10.519671
18375,83810,10.931027
18376,83811,11.774262
18377,83812,10.560899
18378,83815,10.534729
18379,83817,10.984399
18380,83822,4.65473
18381,83823,10.224883
18382,83824,11.31619
18383,83825,10.145477
18384,83826,9.0854845
18385,83829,10.986077
18386,83830,10.659333
18387,83834,8.084653
18388,83835,10.18029
18389,83837,10.778895
18390,83846,10.5756855
18391,83847,9.756497
18392,83848,9.818182
18393,83849,7.510496
18394,83854,6.5255556
18395,83855,10.757544
18396,83861,10.458662
18397,83868,10.778274
18398,83869,10.081568
18399,83870,10.211076
18400,83872,8.638925
18401,83877,11.139604
18402,83879,11.085617
18403,83882,10.789494
18404,83884,9.850612
18405,83886,11.059476
18406,83892,10.853781
18407,83901,9.876988
18408,83902,9.69535
18409,83903,10.65217
18410,83904,10.273479
18411,83905,11.156949
18412,83906,9.575563
18413,83908,10.881442
18414,83916,9.810635
18415,83918,10.500743
18416,83919,9.3389635
18417,83920,9.835084
18418,83921,10.907279
18419,83923,10.842281
18420,83924,10.673097
18421,83925,10.491893
18422,83927,10.041553
18423,83928,8.647522
18424,83931,10.443941
18425,83941,10.369247
18426,83945,10.553828
18427,83946,10.66524
18428,83947,9.968296
18429,83949,10.205553
18430,83951,11.151632
18431,83954,10.542943
18432,83968,10.100069
18433,83970,10.342905
18434,83971,10.332724
18435,83979,11.156991
18436,83992,10.547919
18437,83993,10.963924
18438,83994,11.572497
18439,83995,11.390676
18440,83996,11.178782
18441,83997,10.637253
18442,83999,11.116857
18443,84000,11.142472
18444,84001,10.998865
18445,84008,11.046017
18446,84010,11.014904
18447,84021,11.098427
18448,84027,11.078531
18449,84033,11.254949
18450,84040,10.527425
18451,84042,11.293493
18452,84044,10.342221
18453,84045,10.407484
18454,84046,11.299749
18455,84047,10.6879015
18456,84048,8.72377
18457,84050,10.774523
18458,84051,11.552591
18459,84052,10.923337
18460,84053,11.142479
18461,84057,11.2237
18462,84059,11.640306
18463,84069,9.84588
18464,84070,9.885023
18465,84072,10.409118
18466,84073,10.82056
18467,84074,10.679394
18468,84075,11.421206
18469,84082,11.262537
18470,84083,11.420677
18471,84086,10.526626
18472,84091,10.391075
18473,84093,10.923654
18474,84099,10.507378
18475,84104,11.015145
18476,84106,9.555906
18477,84107,9.61372
18478,84110,9.888242
18479,84111,10.585981
18480,84112,10.031933
18481,84113,10.952916
18482,84114,11.034997
18483,84116,10.317097
18484,84119,10.662183
18485,84120,10.4138365
18486,84126,10.906521
18487,84135,11.053428
18488,84137,10.478497
18489,84139,10.3299
18490,84140,10.640838
18491,84142,11.377377
18492,84143,10.616881
18493,84144,10.6019535
18494,84145,11.254366
18495,84147,10.385622
18496,84149,11.338494
18497,84150,10.917237
18498,84151,11.02863
18499,84154,10.728704
18500,84156,10.631533
18501,84167,10.232874
18502,84168,11.076882
18503,84169,10.971934
18504,84173,9.580607
18505,84176,10.506652
18506,84182,10.876496
18507,84183,11.033757
18508,84185,11.016374
18509,84186,10.957068
18510,84187,9.982898
18511,84188,11.152644
18512,84189,10.233972
18513,84193,10.441873
18514,84194,10.189248
18515,84206,10.92828
18516,84207,11.333977
18517,84209,11.07722
18518,84210,10.042248
18519,84211,9.916818
18520,84213,10.657503
18521,84215,10.528105
18522,84216,10.868218
18523,84221,11.242525
18524,84226,8.825064
18525,84228,10.614312
18526,84229,10.820983
18527,84232,11.039409
18528,84235,11.343972
18529,84236,9.973802
18530,84237,9.587108
18531,84239,11.358971
18532,84240,10.304842
18533,84241,10.854247
18534,84244,10.553114
18535,84245,10.755587
18536,84247,10.485569
18537,84248,9.737932
18538,84251,9.451139
18539,84267,10.100918
18540,84268,11.078344
18541,84269,11.0732155
18542,84270,10.636185
18543,84271,10.091367
18544,84273,10.76516
18545,84274,10.769237
18546,84275,10.575968
18547,84278,10.126327
18548,84280,10.79782
18549,84285,9.345262
18550,84287,10.544376
18551,84294,10.852871
18552,84295,10.163013
18553,84296,8.55377
18554,84297,11.041542
18555,84298,10.052811
18556,84299,9.684209
18557,84301,10.755986
18558,84302,10.050867
18559,84303,10.571823
18560,84305,10.741158
18561,84309,10.486881
18562,84310,10.752411
18563,84312,11.255048
18564,84321,10.434238
18565,84325,9.69675
18566,84335,9.651077
18567,84336,10.629374
18568,84337,10.361854
18569,84338,10.513923
18570,84339,9.796823
18571,84340,10.580104
18572,84341,11.120913
18573,84345,10.311175
18574,84346,10.180086
18575,84347,10.531637
18576,84348,11.313039
18577,84350,10.238368
18578,84351,11.270442
18579,84355,9.645735
18580,84356,9.451048
18581,84365,10.627682
18582,84366,10.954435
18583,84370,10.946238
18584,84375,10.001137
18585,84377,9.892514
18586,84378,10.299463
18587,84379,9.912192
18588,84380,11.020663
18589,84381,10.730367
18590,84382,11.005311
18591,84384,10.740456
18592,84386,10.441753
18593,84391,10.895232
18594,84394,9.46715
18595,84395,10.690088
18596,84396,10.417271
18597,84397,10.783859
18598,84398,11.363961
18599,84406,10.302979
18600,84410,10.433941
18601,84417,10.079005
18602,84418,9.537941
18603,84419,11.035136
18604,84420,9.843345
18605,84423,11.132301
18606,84424,10.298718
18607,84425,11.2053175
18608,84428,10.067749
18609,84429,10.072806
18610,84435,10.473435
18611,84436,10.840267
18612,84437,11.4587345
18613,84440,10.77891
18614,84442,11.158978
18615,84444,10.917853
18616,84445,9.263914
18617,84457,10.186427
18618,84459,9.954122
18619,84461,10.042991
18620,84462,10.432153
18621,84463,1.32507
18622,84465,11.260184
18623,84466,11.406019
18624,84467,10.396419
18625,84469,11.752798
18626,84478,11.642278
18627,84480,10.595357
18628,84481,10.203245
18629,84482,9.725368
18630,84483,10.2974825
18631,84487,10.625521
18632,84495,10.23613
18633,84497,10.904715
18634,84499,10.911715
18635,84501,10.971208
18636,84502,10.657897
18637,84508,10.515548
18638,84511,10.532652
18639,84513,11.14171
18640,84517,10.487227
18641,84521,9.948481
18642,84522,10.909328
18643,84523,9.763879
18644,84524,9.290099
18645,84525,10.799102
18646,84526,10.839888
18647,84529,10.779054
18648,84530,10.788825
18649,84531,9.621994
18650,84533,11.801674
18651,84550,10.787377
18652,84551,10.9385605
18653,84552,10.340003
18654,84553,11.496768
18655,84554,9.323295
18656,84556,11.103979
18657,84557,10.095858
18658,84558,10.527606
18659,84559,11.450127
18660,84561,10.873779
18661,84562,11.037932
18662,84565,11.413387
18663,84566,10.7720995
18664,84567,10.6155815
18665,84568,11.035267
18666,84574,10.156743
18667,84581,10.887384
18668,84587,10.816626
18669,84588,10.62979
18670,84591,10.629321
18671,84592,10.717274
18672,84593,10.256887
18673,84594,10.779519
18674,84601,8.269694
18675,84607,10.76558
18676,84608,9.991818
18677,84610,10.658277
18678,84611,9.837818
18679,84612,11.375374
18680,84614,10.990148
18681,84615,11.02854
18682,84617,10.208407
18683,84619,10.051539
18684,84621,9.797929
18685,84626,9.662121
18686,84628,10.5390415
18687,84630,10.700511
18688,84633,11.245842
18689,84634,10.072301
18690,84635,10.864869
18691,84636,11.359155
18692,84639,10.383532
18693,84654,10.631564
18694,84655,10.0543375
18695,84656,10.431428
18696,84657,11.263018
18697,84658,8.453448
18698,84660,10.243782
18699,84661,10.8448925
18700,84662,10.965225
18701,84663,10.207289
18702,84667,10.186874
18703,84668,10.052908
18704,84675,10.928988
18705,84676,10.085663
18706,84677,10.532672
18707,84678,10.261649
18708,84679,9.884877
18709,84680,10.510334
18710,84681,11.278101
